station_id,timestamp,Value,Latitude,Longitude,EUI,LocalDateTime
St.Jakobs-Strasse,2021-08-31 01:46:00+02:00,46.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:46
St.Jakobs-Strasse,2021-08-31 01:48:00+02:00,44.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:48
St.Jakobs-Strasse,2021-08-31 01:50:00+02:00,45.5,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:50
St.Jakobs-Strasse,2021-08-31 01:51:00+02:00,46.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:51
St.Jakobs-Strasse,2021-08-31 01:53:00+02:00,44.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:53
St.Jakobs-Strasse,2021-08-31 01:55:00+02:00,44.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:55
St.Jakobs-Strasse,2021-08-31 01:57:00+02:00,44.9,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:57
St.Jakobs-Strasse,2021-08-31 01:58:00+02:00,58.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:58
St.Jakobs-Strasse,2021-08-31 02:00:00+02:00,44.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:00
St.Jakobs-Strasse,2021-08-31 02:02:00+02:00,44.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:02
St.Jakobs-Strasse,2021-08-31 02:03:00+02:00,49.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:03
St.Jakobs-Strasse,2021-08-31 02:05:00+02:00,44.4,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:05
St.Jakobs-Strasse,2021-08-31 02:07:00+02:00,44.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:07
St.Jakobs-Strasse,2021-08-31 02:08:00+02:00,44.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:08
St.Jakobs-Strasse,2021-08-31 02:10:00+02:00,44.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:10
St.Jakobs-Strasse,2021-08-31 02:12:00+02:00,45.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:12
St.Jakobs-Strasse,2021-08-31 02:13:00+02:00,44.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:13
St.Jakobs-Strasse,2021-08-31 02:15:00+02:00,44.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:15
St.Jakobs-Strasse,2021-08-31 02:17:00+02:00,44.1,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:17
St.Jakobs-Strasse,2021-08-31 02:18:00+02:00,44.4,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:18
St.Jakobs-Strasse,2021-08-31 02:20:00+02:00,44.0,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:20
St.Jakobs-Strasse,2021-08-31 02:22:00+02:00,52.0,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:22
St.Jakobs-Strasse,2021-08-31 02:23:00+02:00,53.5,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:23
St.Jakobs-Strasse,2021-08-31 02:25:00+02:00,48.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:25
St.Jakobs-Strasse,2021-08-31 02:27:00+02:00,64.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:27
St.Jakobs-Strasse,2021-08-31 02:29:00+02:00,44.0,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:29
St.Jakobs-Strasse,2021-08-31 02:30:00+02:00,54.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:30
St.Jakobs-Strasse,2021-08-31 02:32:00+02:00,51.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:32
St.Jakobs-Strasse,2021-08-31 02:34:00+02:00,44.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:34
St.Jakobs-Strasse,2021-08-31 02:35:00+02:00,44.1,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:35
St.Jakobs-Strasse,2021-08-31 02:37:00+02:00,49.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:37
St.Jakobs-Strasse,2021-08-31 02:39:00+02:00,45.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:39
St.Jakobs-Strasse,2021-08-31 02:40:00+02:00,44.9,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:40
St.Jakobs-Strasse,2021-08-31 02:42:00+02:00,44.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:42
St.Jakobs-Strasse,2021-08-31 02:44:00+02:00,45.4,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:44
St.Jakobs-Strasse,2021-08-31 02:45:00+02:00,48.9,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:45
St.Jakobs-Strasse,2021-08-31 02:47:00+02:00,44.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:47
St.Jakobs-Strasse,2021-08-31 02:49:00+02:00,44.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:49
St.Jakobs-Strasse,2021-08-31 02:50:00+02:00,44.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:50
St.Jakobs-Strasse,2021-08-31 02:52:00+02:00,44.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:52
St.Jakobs-Strasse,2021-08-31 02:54:00+02:00,48.5,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:54
St.Jakobs-Strasse,2021-08-31 02:55:00+02:00,44.5,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:55
St.Jakobs-Strasse,2021-08-31 02:57:00+02:00,45.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:57
St.Jakobs-Strasse,2021-08-31 02:59:00+02:00,44.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 02:59
St.Jakobs-Strasse,2021-08-31 03:01:00+02:00,44.9,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:01
St.Jakobs-Strasse,2021-08-31 03:02:00+02:00,56.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:02
St.Jakobs-Strasse,2021-08-31 03:04:00+02:00,47.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:04
St.Jakobs-Strasse,2021-08-31 03:06:00+02:00,44.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:06
St.Jakobs-Strasse,2021-08-31 03:07:00+02:00,53.9,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:07
St.Jakobs-Strasse,2021-08-31 03:09:00+02:00,44.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:09
St.Jakobs-Strasse,2021-08-31 03:11:00+02:00,44.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:11
St.Jakobs-Strasse,2021-08-31 03:12:00+02:00,44.4,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:12
St.Jakobs-Strasse,2021-08-31 03:14:00+02:00,51.5,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:14
St.Jakobs-Strasse,2021-08-31 03:16:00+02:00,49.4,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:16
St.Jakobs-Strasse,2021-08-31 03:17:00+02:00,51.5,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:17
St.Jakobs-Strasse,2021-08-31 03:19:00+02:00,46.0,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:19
St.Jakobs-Strasse,2021-08-31 03:21:00+02:00,44.1,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:21
St.Jakobs-Strasse,2021-08-31 03:22:00+02:00,44.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:22
St.Jakobs-Strasse,2021-08-31 03:24:00+02:00,46.5,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:24
St.Jakobs-Strasse,2021-08-31 03:26:00+02:00,45.0,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:26
St.Jakobs-Strasse,2021-08-31 03:27:00+02:00,44.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:27
St.Jakobs-Strasse,2021-08-31 03:29:00+02:00,55.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:29
St.Jakobs-Strasse,2021-08-31 03:31:00+02:00,48.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:31
St.Jakobs-Strasse,2021-08-31 03:33:00+02:00,52.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:33
St.Jakobs-Strasse,2021-08-31 03:34:00+02:00,45.9,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:34
St.Jakobs-Strasse,2021-08-31 03:36:00+02:00,44.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 03:36
